LC,65,DAYS OF WINE AND ROSES,"MANCINI, HENRY","KRANCE, JOHN",1967,Concert Band,
SP,74,LOVE IS BLUE,"POPP, ANDRE","WARRINGTON, JOHN",1967,,
SP,78,MUSIC TO WATCH GIRLS BY,"RAMIN, SID","LEONARD, HAL",1967,,
SP,104,DYNAMIC DRUMS,"MOFFIT, BILL",,1967,,
LC,123,MINUTEMEN,"MCCULLOCH, MAJ. GERALD","SHORT, JOHN",1967,Concert Band,
SP,132,"STRIPPER, THE","ROSE, DAVID","WARRINGTON, JOHN",1967,,
SP,134,"UP, UP AND AWAY","WEBB, JIM","LEONARD, HAL",1967,,
SB,251,I Remember Bird,"Feather, Leonard","Nelson, Oliver",1967,Jazz Ensemble,
LC,266,"BORODIN FESTIVAL, A","JOHNSON, CLAIR W.",,1967,Concert Band,MISSING 1ST & 2ND ALTO SAX; TENOR SAX; 1ST TROMBONE; TIMPANI
LC,287,TANGO IN MIRAGE,"BUTTS, CARROL M.",,1967,Concert Band,MISSING 3RD & 4TH HORN IN Eb
LC,387,PRAIRIE SONG,"KORTE, KARL",,1967,Concert Band,
LC,389,THIRD SUITE,"JAGER, ROBERT E.",,1967,Concert Band,
LC,391,WESTERN HERITAGE (SYMPHONIC POEM),"JOHNSON, ROBERT G.",,1967,Concert Band,
LC,416,VARIATIONS ON A KOREAN FOLK SONG,"CHANCE, JOHN BARNES",,1967,Concert Band,
LC,428,ELEGY FOR A YOUNG AMERICAN,"PRISTI, RONALD LO",,1967,Concert Band,
LC,452,SPOON RIVER - AN AMERICAN FOLK DANCE,"GRAINGER, PERCY A.","BAINUM, GLENN CLIFFE",1967,Concert Band,
SB,3,"BASIE, STRAIGHT AHEAD","NESTICO, SAMMY",,1968,JAZZ ENSEMBLE,
SP,16,"CARNIVAL OF VENICE FOR BAND, THE",,"LEE, JACK",1968,,
SP,20,THERE'LL BE SOME CHANGES MADE,"OVERSTREET, W.BENTON","BOWLES, RICHARD",1968,,
SB,27,FUN TIME,"NESTICO, SAMMY","NESTICO, SAMMY",1968,JAZZ ENSEMBLE,
SB,43,Lonely Street,"Nestico, Sammy",,1968,JAZZ ENSEMBLE,
LC,78,FUGUE AND CHORALE ON YANKEE DOODLE,"THOMPSON, VIRGIL","ERICKSON, FRANK",1968,Concert Band,MISSING 1ST BASSOON
SB,83,THAT WARM FEELING,"NESTICO, SAMMY","NESTICO, SAMMY",1968,JAZZ ENSEMBLE,
M,84,STARS AND STRIPES TRIO,"SOUSA, J.P.","MOFFIT, BILL",1968,,
SP,99,CAB DRIVER,"PARKS, CARSON","LEONARD, HAL",1968,,
SP,113,EDELWEISS,RODGERS & HAMMERSTEIN,"CACAVAS, JOHN",1968,,
SP,118,GENTLE ON MY MIND,"HARTFORD, JOHN","MCLIN, ED",1968,,
SP,134,SUNNY,"HEBB, BOBBY","MCLIN, ED",1968,,
SP,134,"UP, UP AND AWAY","WEBB, JIM","MCLIN, ED",1968,,
SP,143,WINDY,"FRIEDMAN, RUTHANN","LEONARD, HAL",1968,,
SP,144,WHAT THE WORLD NEEDS NOW IS LOVE,"BACHARACH, BURT & DAVID, HAL","WARRINGTON, JOHN",1968,,
LC,176,ROUND/TRIP (A DIVERTIMENTO FOR BAND),"PHILLIPS, PETER",,1968,Concert Band,MISSING 1ST Eb ALTO SAX
SB,262,Switch In Time,"Nestico, Sammy",,1968,Jazz Ensemble,
LC,323,"STRAVINSKY SUITE, A","STRAVINSKY, IGOR","ERICKSON, FRANK",1968,Concert Band,
LC,403,SYMPHONIC CONCERT MARCH,"BONELLI, G.","FALCONE, NICHOLAS D.",1968,Concert Band,
LC,430,"TRIBUTE TO STEPHEN FOSTER, A",,"NESTICO, SAMMY",1968,Concert Band,
LC,442,DIAMOND VARIATIONS,"JAGER, ROBERT E.",,1968,Concert Band,
LC,449,FANTASIES ON A THEME BY HAYDN,"DELLO JOIO, NORMAN",,1968,Concert Band,
CS,9,LET THERE BE PEACE ON EARTH,"MILLER, SY & JACKSON, JILL","ADES, HAWLEY",1969,,
LC,39,PRELUDIUM AND FUGUE,"FRESCOBALDI, GIROLAMO","BRUNELLI, LOUIS",1969,Concert Band,MISSING TIMPANI;CYMBALS;BELLS;BASS
SB,55,PEACE,"SILVER, HORACE","MANTOOTH, FRANK",1969,JAZZ ENSEMBLE,
M,131,BATTLE HYMN OF THE REPUBLIC,STEFFE,"MOFFIT, BILL",1969,,
M,171,SALUTE TO OLD GLORY,,"LECKRONE, MIKE",1969,,
M,193,GRAND MARCH FROM DIE MEISTERSINGER,WAGNER,"REYNOLDS, ROBERT",1969,,
LC,309,AMERICA,TRADITIONAL,"CACAVAS, JOHN",1969,Concert Band,MISSING 1ST ALTO SAXOPHONE
LC,332,"HELLO, DOLLY!","HERMAN, JERRY","LANG, PHILIP J.",1969,Concert Band,
LC,440,RUSSIAN CHRISTMAS MUSIC,"REED, ALFRED",,1969,Concert Band,
CS,2,DO YOU KNOW THE WAY TO SAN JOSE,"BACHARACH, BURT & DAVID, HAL","ADES, HAWLEY",1970,,
LC,4,ALBA SENTIMENTALE,"FASOLI, R.","FALCONE, LEONARD",1970,Concert Band,
CS,4,"CLOSE TO YOU, (THEY LONG TO BE)",,"ROGERS, MILT",1970,,
SP,21,TRUMPETS IN STEREO SAMBA,"CHRISTENSEN, JAMES",,1970,,
SB,25,FENDER BENDER,"BYERS, BILL","BYERS, BILL",1970,JAZZ ENSEMBLE,
SP,26,RAINDROPS KEEP FALLIN' ON MY HEAD,"BACHARACH, BURT & DAVID, HAL","YODER, PAUL",1970,,
SB,32,HAVA NICE DAY,"NESTICO, SAMMY","NESTICO, SAMMY",1970,JAZZ ENSEMBLE,
SB,63,Rhodes Royce,"Golson, Benny",,1970,JAZZ ENSEMBLE,
SB,108,EV'RY LITTLE BEAT HELPS,"NESTICO, SAMMY","NESTICO, SAMMY",1970,JAZZ ENSEMBLE,
SB,112,GREEN SUNDAY,"O'FARRILL, CHICO","O'FARRILL, CHICO",1970,JAZZ ENSEMBLE,
SP,119,GRANADA,"LARA, AGUSTIN","MOFFIT, BILL",1970,,
SP,126,SCARBOROUGH FAIR,,"DAVIS, TOM",1970,,
SP,133,SO WHAT'S NEW?,"PISANO, JOHN","DAVIS, TOM",1970,,
LC,168,"PRELUDE TO THE OPERA ""ALCESTE""","LULLY, JEAN BAPTISTE de","FRANK, MARCEL G.",1970,Concert Band,
LC,169,"PRELUDE TO ""AIDA""/PRELUDE TO LATRAVIATA-ACT III",VERDI,"FALCONE, LEONARD",1970,Concert Band,
LC,171,PASSO DOPPIO SINFONICO,"MARINO, LEONARDO","FALCONE, NICHOLAS D.",1970,Concert Band,
SB,180,Don't Get Around Much Anymore,"Ellington, Duke","Nestico, Sammy",1970,Jazz Ensemble,
SB,182,Drip Dry,Enevoldsen,,1970,Jazz Ensemble,
SB,193,Red Buttermilk,"Byers, Billy",,1970,Jazz Ensemble,
LC,235,TWO LYRIC PIECES,"GRIEG, EDVARD","CONSTANTINE, JOHN",1970,Concert Band,
LC,237,THREE MINUTES FLAT,"VETESSY, GEORGE B.",,1970,Concert Band,
SB,242,Outta Sight,"Golson, Benny",,1970,Jazz Ensemble,
SB,243,Summer Snow,"Enevoldsen, Bob",,1970,Jazz Ensemble,
LC,321,SCHERZO AND NOCTURNE FROM A MOORSIDE SUITE,"HOLST, GUSTAV","JACOB, GORDON",1970,Concert Band,MISSING 1ST & 2ND HORN
LC,366,TRES TRIUMPHATI,"FORSBLAD, LELAND","LIVINGSTON, WAYNE",1970,Concert Band,
LC,408,DRAMMATICO,"MCBETH, W. FRANCIS",,1970,Concert Band,
LC,458,GILES FARNABY SUITE,"JACOB, GORDON",,1970,Concert Band,
LC,466,AEGEAN FESTIVAL OVERTURE,"MARKIS, ANDREAS","BADER, MAJOR ALBERT",1970,Concert Band,
LC,587,"American Rhapsody, No. 3","Grundman, Clare",,1970,Concert Band,
LC,437,CENTENNIAL FANFARE MARCH,"NIXON, ROGER",N.A,1972,Concert Band,
LC,3,AIR FOR THE G STRING,"BACH, J.S.","CACAVAS, JOHN",1971,Concert Band,MISSING HORN PARTS
CS,17,YOU'VE GOT A FRIEND,"KING, CAROLE","CASSEY, CHUCK",1971,,
LC,21,ODE TO JOY,"BEETHOVEN, L.","SCHAEFER, WILLIS",1971,Concert Band,MISSING SCORE; TENOR SAX;BARI SAX;2ND ALTO;BARITONE
SB,30,HALCYON DAYS,"WOLPE, DAVE",,1971,JAZZ ENSEMBLE,
CS,30,SCARBOROUGH FAIR,,"WILSON, JOHN F.",1971,,
CS,31,MAY GOD GRANT YOU PEACE,"BACH, J.S.","VREE, MARION",1971,,
LC,88,GALOP,"SHOSTAKOVICH, DMITRI","HUNSBERGER, DONALD",1971,Concert Band,
LC,90,GYPSY FANTASY,"LISZT, FRANZ","FRANK, MARCEL G.",1971,Concert Band,
LC,240,TWO MEXICAN SONGS OF CHIAPAS,"GATES, GEORGE",,1971,Concert Band,
LC,241,TRIPTYCH,"FRY, TOMMY J.",,1971,Concert Band,
LC,261,"SPIRIT REJOICES, THE","BACH, J.S.","GORDON, PHILLIP",1971,Concert Band,
LC,368,SYMPHONY NO. 40 (G MINOR) FIRST MOVEMENT,"MOZART, W.A.","SCHAEFER, WILLIS",1971,Concert Band,MISSING 1ST CORNET
CS,7,CAROLINA IN THE MORNING,"DONALDSON, WALTER","SPAETH, SIGMUND",1972,,
CS,10,PRAYER,"BRAHMS, J.","LAND, LOIS RHEA",1972,,
CS,14,GO AND TELL JOHN,"PFAUTSCH, LLOYD",,1972,,
CS,26,HELLO MY BABY,"HOWARD, JOE & EMERSON, IDA","HICKS, VAL",1972,,
SP,57,"GODFATHER, LOVE THEME FROM THE","ROTA, NINO","EDMONDSON, JOHN",1972,,
SP,81,I'D LIKE TO TEACH THE WORLD TO SING,"BACKER, DAVIS, COOK, AND GREENWAY","MOFFITT, BILL",1972,,
LC,91,GERSHWIN,"GERSHWIN, GEORGE","BENNETT, ROBERT RUSSELL",1972,Concert Band,
M,117,COHAN SALUTE,"COHAN, GEORGE M.","MOFFIT, BILL",1972,,
SP,124,"SUMMER OF '42, THEME FROM","LEGRAND, MICHEL","TATGENHORST, JOHN",1972,,
M,200,WISHBONE,"SPIEGL, STEVE",,1972,,
M,201,"GIFT HORSE, THE","SPIEGL, STEVE",,1972,,
M,202,ROAD RUNNER,"SPIEGL, STEVE",,1972,,
M,204,ODE TO LOUIE,"SPIEGL, STEVE",,1972,,
LC,255,TWO INTERMEZZI,"LULLY, JEAN-BAPTISTE","LIVINGSTON, W. AND FORSBLAD, L.",1972,Concert Band,
LC,256,RUSTIC DANCE,"SMETANA, BEDRICH","GORDAN, PHILLIP",1972,Concert Band,
LC,258,"EL PALO DURO, PASADOBLE","WILEY, CHARLES A.",,1972,Concert Band,
LC,285,TRUMPETS GALORE,"YODER, PAUL",,1972,Concert Band,MISSING PICCOLO
LC,358,THREESCORE AND EIGHT (A MARCH),"STEINMETZ, JOHN",,1972,Concert Band,
LC,369,ARIA (WHEN THOU ART NEAR),"BACH, J.S.","NOWAK, JERRY",1972,Concert Band,
LC,414,"PORGY AND BESS, THEMES FROM","GERSHWIN, GEORGE","TATGENHORST, JOHN",1972,Concert Band,
LC,492,NOCTURNE 019 NO.2,"SCRIBIN, ALEXANDER","Reed, Alfred",1972,Concert Band,
CS,16,SHENANDOAH,,"GOLDSMITH, OWEN",1973,,
CS,22,I BELIEVE IN MUSIC,"DAVIS, MAC","CASSEY, CHUCK",1973,,
CS,23,"HIDE NOT THOU THY FACE FROM US, O LORD","FARRANT, RICHARD","WOLF, S. DRUMMOND",1973,,
CS,29,THAT SUMMER WHEN WE WERE YOUNG,"HICKS, VAL",,1973,,
SB,88,TROMBONE NOCTURNE,"DEDRICK, RUSTY","DEDRICK, RUSTY",1973,JAZZ ENSEMBLE,
SB,120,NAIMA,"COLTRANE,JOHN","MENDELSON, MANNY",1973,JAZZ ENSEMBLE,
SP,154,TIE A YELLOW RIBBON ROUND THE OLE OAK TREE,"LEVINE,IRWIN & BROWN,L.RUSSELL","TATGENHORST, JOHN",1973,,
SB,190,Laura,"Mercer, J; Raksin, D","Comstock, Frank",1973,Jazz Ensemble,
M,192,"BATTLE CRY OF FREEDOM, THE",,"CARTER, CHARLES",1973,,
SB,252,Stella By Starlight,"Young, V; Washington, N","Mendelson, Manny",1973,Jazz Ensemble,
LC,253,TWO SEASCAPES FOR BAND,"BALENT, ANDREW",,1973,Concert Band,
LC,263,WHERE IT'S AT,"GIOVANNINI, CAESAR",,1973,Concert Band,
LC,268,LENNON/MCCARTNEY PORTRAIT,,"HOLCOMBE, BILL",1973,Concert Band,
LC,269,BALLAD IN ORANGE,SIVANICH,,1973,Concert Band,MISSING BARITONE T.C; TIMPANI; VIBES
LC,290,OVERTURE TO A NEW ERA,"GIOVANNINI, CAESAR",,1973,Concert Band,
LC,291,"MARCH AND GAVOTTE, OP.12 NO. 1 AND 2","PROKOFIEFF, SERGE","TATGENHORST, JOHN",1973,Concert Band,
LC,372,WALTZING MATILDA,TRADITIONAL,"BALENT, ANDREW",1973,Concert Band,
LC,487,CONCERTANTE,"GRUNDMAN, CLARE",,1973,Concert Band,
SB,49,"MOST BEAUTIFUL GIRL, THE","WILSON, SHERILL & BOURKE","LOWDEN, BOB",1975,JAZZ ENSEMBLE,
SB,65,ROSEWOOD,"SHAW, WOODY","LOWDEN, BOB",1974,JAZZ ENSEMBLE,
M,195,NATIONAL SALUTE,,"CARTER, CHARLES",1974,,
SB,202,Waltz of the Mushroom Hunters,"Hopkins, Greg",,1974,Jazz Ensemble,
LC,242,JOPLIN'S RAGTIME FOLLIES,"JOPLIN, SCOTT","CURNOW, JIM",1974,Concert Band,
LC,286,"STING"", MUSIC FROM ""THE",VARIOUS,"CACAVAS, JOHN",1974,Concert Band,
LC,289,GOD OF OUR FATHERS,"WARREN, GEORGE","SMITH, CLAUDE T.",1974,Concert Band,
LC,297,TESTAMENT OF AN AMERICAN,"REED, ALFRED",,1974,Concert Band,
LC,298,"AMERICAN SUITE, THE","HOLCOMBE, WILFORD LAWSHE",,1974,Concert Band,
LC,300,"JERUSALEM THE GOLDEN, VARIATIONS ON","IVES, CHARLES","BRION, KEITH",1974,Concert Band,
LC,301,VISIONS (SYMPHONIC POEM),"GIONANNINI, CAESAR",,1974,Concert Band,
LC,305,SCHERZO FROM SYM. NO 7 (ABRIDGED),"DVORAK, ANTONIN","ISAAC, MERLE J.",1974,Concert Band,
LC,306,SUITE FOR BAND,"VILLA-LOBOS, HEITOR","BILIK, JERRY H.",1974,Concert Band,MISSING 2ND FLUTE; 3RD Bb CORNET
LC,307,NORLAND MARCH,"EDMONDSON, JOHN",,1974,Concert Band,
LC,320,GOD BLESS AMERICA,"BERLIN, IRVING","HOLCOMBE, BILL",1974,Concert Band,
SB,322,Sun Catchers,"Nodral, Marius","Nordal, Marius",1974,Jazz Ensemble,
SB,331,Time After Time,"Styne, Jule","Schamber, Don",1974,Jazz Ensemble,
LC,482,"BLACK HORSE TROOP, THE","SOUSA, JOHN PHILIP","FENNELL, FREDERICK",1974,Concert Band,MISSING SCORE
LC,499,GOD OF OUR FATHERS,"SMITH, CLAUDE T.",,1974,Concert Band,MISSING TENOR SAX
CS,20,VERY LAST DAY,"STOOKEY, PAUL & YARROW, PETER","SILTMAN, BOBBY",1975,,
SB,64,ROAD TIME SHUFFLE,"AKIYOSHI, TOSHIKO","AKIYOSHI, TOSHIKO",1975,JAZZ ENSEMBLE,
SB,116,LET THE TAPE ROLL,"TABACKIN, LEW","AKIYOSHI, TOSHIKO",1975,JAZZ ENSEMBLE,
SP,153,VALENCIA,"PADILLA, JOSE","BUSH, M.L.",1975,,
SB,205,Ambiance,"McPartland, Marian","Dodgion, Jerry",1975,Jazz Ensemble,
M,222,"GOLD BUG (1896), THE","HERBERT, VICTOR","RADFORD-BENNETT, WILLIAM",1975,,
LC,293,SONGS OF THE AMERICAN REVOLUTION,VARIOUS,"MUNGER, SHIRLEY",1975,Concert Band,MISSING BASSOON; 1ST & 2ND ALTO SAX; TENOR SAX; TROMBONE; BARITONE; ALL PERCUSSION
LC,294,"SHEFFORDSHIRE REGIMENT, THE","WHITCOMBE, KENNETH",,1975,Concert Band,
LC,299,"STAR SPANGLED BANNER, TWO 19TH CENTURY VIEWS OF TH","SMITH, JOHN STAFFORD","GOTTSCHALK, L.M., & BUCK, D.",1975,Concert Band,
LC,303,O WORSHIP THE KING,"HAYDN, MICHAEL","PLOYHAR, JAMES D.",1975,Concert Band,
LC,304,"STARS AND STRIPES FOREVER MARCH, THE","SOUSA, J.P.",,1975,Concert Band,
LC,308,LE CID (BALLET MUSIC),MASSENET,"ODOM, LAWERENCE",1975,Concert Band,
LC,310,NORWICH CADETS (1857),"GILMORE, PATRICK S.","ELKUS, JONATHAN",1975,Concert Band,
LC,310,"FEDERAL MARCH (1788), THE","REINAGLE, ALEXANDER","SMITH, ROGER",1975,Concert Band,
LC,310,PRESIDENT GARFIELD'S INAUGURAL MARCH (1881),"SOUSA, J.P.","KLOTZMAN, DOROTHY",1975,Concert Band,
LC,311,"BATTLE OF TRENTON (1792), THE","HEWITT, JAMES","ELKUS, JONATHAN",1975,Concert Band,
LC,312,Major General U.S. Grant's Grand March (1863),"GUNG'L, JOSEPH","SMITH, ROGER",1975,Concert Band,
LC,312,"GOLD BUG (1896), THE","HERBERT, VICTOR","RADFORD-BENNETT, WILLIAM",1975,Concert Band,
LC,313,MUSIC FOR A CIVIC CELEBRATION,"NIXON, ROGER",,1975,Concert Band,
LC,314,"SOUL OF '76 (1975), THE","BAKER, DAVID","BAKER, DAVID",1975,Concert Band,MISSING SCORE
LC,315,ANTHEM FROM AMERICA (1927),"BLOCH, ERNEST","GOLDMAN, RICHARD FRANKO",1975,Concert Band,MISSING 2ND FLUTE; CLARINET 1; 2ND & 4TH HORN IN F; OBOE; Eb CLARINET; BASS CLARINET; TENOR SAX; 1ST & 2ND TRUMPET; 3RD TROMBONE; TUBA; STRING BASS; HARP; DRUMS
LC,315,"DREAM IS AMERICA (1975), THE","LEIGH, MITCH / BURR, CHARLES","REID, BURYL",1975,Concert Band,MISSING C PICCOLO; FLUTES; OBOES; BASSOON; 2ND & 3RD Bb CLARINET; ALTO CLARINET; ALTO SAX; BARI SAX; HORNS; 1ST & 2ND CORNETS; TROMBONE; TIMPANI; PERCUSSION
LC,315,N.Y. LIGHT GUARDS QUICKSTEP (1839),"BROWN, FRANCIS H.","SMITH, ROGER",1975,Concert Band,MISSING SCORE; PICCOLO; 1ST FLUTE; 1ST & 2ND HORNS IN F; SAXOPHONE;CORNETS; OBOE; TROMBONES; PERCUSSION
LC,316,O EMMANUEL,,"CONLEY, LLOYD",1975,Concert Band,
LC,318,SONGS OF THE AMERICAN REVOLUTION,VARIOUS,"MUNGER, SHIRLEY",1975,Concert Band,MISSING PICCOLO; OBOE; ALTO CLARINET; CONTRALTO CLARINET; BARI SAX; CYMBALS; BASS DRUM
LC,350,CAVALCADE OF AMERICA,VARIOUS,"SCOTT, WAYNE",1975,Concert Band,
LC,370,AMERICAN SEA RHAPSODY,"CACAVAS, JOHN",,1975,Concert Band,
LC,373,"SEE, THE CONQUERING HERO COMES FROM JUDAS MACCABAE","HANDEL, G.F.","NOWAK, JERRY",1975,Concert Band,
LC,379,FESTIVE OVERTURE OP. 96,"SHOSTAKOVICH, DMITRI","HUNSBERGER, DONALD",1975,Concert Band,
LC,445,FIRST SUITE FOR BAND,"REED, ALFRED",,1975,Concert Band,
LC,604,Grand Serenade for an Awful Lot/ofWinds&Percussion,"Bach, P. D. Q.","Schickele, Peter",1975,Concert Band,
M,206,"SINFONIANS, THE","WILLIAMS, CLIFTON","TATGENHORST, JOHN",1976,,
LC,319,GRANT US THY MERCY (MISERERE MEI),"LOTTI, ANTONIO","SPINNEY, CHARLES RICHARD",1976,Concert Band,
LC,322,"CAMEO, COLLAGE AND PORTRAIT","FORSBLAD, LELAND",,1976,Concert Band,
LC,354,TOMMIE JACK,"VELKE, FRITZ",,1976,Concert Band,MISSING SCORE
LC,398,PARADE OF THE TALL SHIPS,"CHATTAWAY, JAY A.",,1976,Concert Band,
LC,502,WHEN YOU WISH UPON A STAR,"HARLINS, LEIGH","Nestico, Sammy",1976,Concert Band,MISSING SCORE
SB,16,COME SUNDAY,"NORDAL, MARIUS","NORDAL, MARIUS",1977,JAZZ ENSEMBLE,
SB,173,Blue Monday,"Boardman, Chris",,1977,Jazz Ensemble,
LC,218,ROMANTIC OVERTURE,"GIOVANNINI, CAESAR","HOLCOMBE, BILL",1977,Concert Band,
SB,258,Gotcha!,"Scott, Tom","Foley, Keith",1977,Jazz Ensemble,
LC,348,"ROOTS, SELECTIONS FROM","FRIED, JERRY","LOWDEN, BOB",1977,Concert Band,
LC,351,"ANNIE, SELECTIONS FROM","STROUSE, CHARLES","LANG, PHILIP J.",1977,Concert Band,
LC,356,23 SKIDOO!,"WHITCOMBE, KENNETH",,1977,Concert Band,
LC,359,TORINO SYMPHONIC MARCH (THE RETURN FROM TURIN),"RIVELA, EMILIO","FALCONE, LEONARD",1977,Concert Band,
LC,461,AMERICAN FOLK RHAPSODY NO.4,"GRUNDMAN, CLARE",,1977,Concert Band,
SB,237,Frankie & Johnny,,"Dedrick, Rusty",1978,Jazz Ensemble,
SB,244,"WHITE SHADOW, THE (THEME FROM)","POST, M./CARPENTER, P.","BARONE, MIKE",1978,Jazz Ensemble,
LC,346,FIRE STAR,"RHOADS, WILLIAM E.",,1978,Concert Band,
LC,460,FOUR SCOTTISH DANCES,"ARNOLD, MALCOLM","PAYNTER, JOHN P.",1978,Concert Band,
LC,478,HIS HONOR,"FILLMORE, HENRY","FENNELL, FREDRICK",1978,Concert Band,
LC,513,"FAIREST OF THE FAIR, THE","SOUSA, JOHN PHILIP","Fennell, Frederick",1978,Concert Band,
SB,5,"BLUES FOR BIG ""E""","WILKINS, ERNIE","WILKINS, ERNIE",1979,JAZZ ENSEMBLE,
EN,156,EMBELLISHMENTS FOR TRUMPET AND TUBA,"LUNDE, IVAR",,1979,TRUMPET AND TUBA DUET,
SB,192,"Mork and Mindy, Theme from","Botkin Jr., Perry","Jennings, Paul",1979,Jazz Ensemble,
LC,357,"AIN'T MISBEHAVIN', SELECTIONS FROM",VARIOUS,MALTBY RICHARD,1979,Concert Band,
LC,393,TARTAN SUITE (CLANJAMFRIE),"JENKINS, JOSEPH WILLCOX",,1979,Concert Band,
LC,434,FOLK DANCES,"SHOSTAKOVICH, DMITRI","REYNOLDS, H. ROBERT",1979,Concert Band,
LC,504,AMERICANS WE,"FILLMORE, HENRY","Kennell, Frederick",1979,Concert Band,MISSING SCORE; HORN 1
SB,44,Louisiana Be-Bop,"Hooper, Les",,1980,JAZZ ENSEMBLE,
LC,49,MORESCA; A SYMPHONIC PANTOMINE,"SMITH, CLAUDE T.",,1980,Concert Band,
SB,53,"OLD BOTTLES, NEW WINE","SAYRE, CHUCK","SAYRE, CHUCK",1980,JAZZ ENSEMBLE,
SB,101,"American Express, The","BROOKMEYER, BOB",,1980,JAZZ ENSEMBLE,
SP,155,HEY LOOK ME OVER,"COLEMAN, CY","JENNINGS, PAUL",1980,,
SB,204,Perpetual Commotion,"Hooper, Les",,1980,Jazz Ensemble,
M,216,"SALUTE TO VETERANS, A","ALLEN, COLONEL EUGENE W.",,1980,,
LC,473,ARMED FORCES SALUTE,VARIOUS,"LOWDEN, BOB",1980,Concert Band,
LC,476,SANTIAGO CARNIVAL,"SMITH, CLAUDE T.",,1980,Concert Band,
LC,585,At a Dixieland Jazz Funeral,,"Spears, Jared",1980,Concert Band,
SB,15,COFFEE AND CASTANETS,"HOOPER, LES","HOOPER, LES",1981,JAZZ ENSEMBLE,
SB,17,COUNCIL GROVE GROOVE,"MANTOOTH, FRANK","MANTOOTH, FRANK",1981,JAZZ ENSEMBLE,
SB,62,"RESIDUAL FIRE DANCE, THE","HOOPER, LES","HOOPER, LES",1981,JAZZ ENSEMBLE,
SB,66,SACKBUT CITY,"WRIGHT, RAYBURN","WRIGHT, RAYBURN",1981,JAZZ ENSEMBLE,
LC,375,EVITA,"WEBBER, ANDREW LLOYD","CACAVAS, JOHN",1981,Concert Band,
LC,376,"HOUNDS OF SPRING, THE","REED, ALFRED",,1981,Concert Band,
LC,377,"BEST OF BROADWAY, THE",VARIOUS,"BURDEN, JAMES H.",1981,Concert Band,
LC,397,CENTENNIAL OVERTURE,"FOLEY, KEITH",,1981,Concert Band,
LC,419,SOUSA!,"SOUSA, J.P.","BARKER, WARREN",1981,Concert Band,MISSING SCORE
LC,505,NATIONAL EMBLEM,"BAGLEY, E.E.","Fennell, Frederick",1981,Concert Band,MISSING SCORE;HORN 1
SB,69,SENORITA BLUES,"HOOPER, LES","HOOPER, LES",1982,JAZZ ENSEMBLE,
SB,102,Ballad For A Lady,"AYOUB, NICK","AYOUB, NICK",1982,JAZZ ENSEMBLE,
SB,103,"Blues For the ""Wee"" One","JONES, THAD","JONES, THAD",1982,JAZZ ENSEMBLE,
SB,172,Birth Of The Blues,"DeSylva, B; Brown, L; Henderson, R","Nestico, Sammy",1982,Jazz Ensemble,
M,224,IL BERSAGLIERE (ITALIAN RIFLEMAN) MARCH,"BOCCALARI, E.",,1982,,
SB,266,America The Beautiful,,"Curnow, Bob",1982,Jazz Ensemble,
SB,267,"Star Spangled Banner, The",,"Curnow, Bob",1982,Jazz Ensemble,
LC,392,CONCERTO FOR BAND,"JAGER, ROBERT E.",,1982,Concert Band,
LC,401,BRAZILIANCE!,"BARKER, WARREN E.",,1982,Concert Band,
LC,486,"LOYAL LEGION, THE","SOUSA, JOHN PHILIP","Hunsberger, Donald",1982,Concert Band,
LC,511,COLONEL BOGEY,"ALFORD, KENNETH J.","Fennell, Frederick",1982,Concert Band,
LC,420,AMERICA...THE DREAM GOES ON,"WILLIAMS, JOHN","HIGGINS, J. AND LAVENDER, P.",1985,Concert Band,
SB,50,MR. CASUAL,"HOOPER, LES","HOOPER, LES",1983,JAZZ ENSEMBLE,
SB,52,NIMBUS,"MARENIC, JAMES","BRISKER, GORDON",1983,JAZZ ENSEMBLE,
SB,114,HIP N' COOL,"HOOPER, LES","HOOPER, LES",1983,JAZZ ENSEMBLE,
SB,176,Charleston,"Mack, C; Johnson, J","Nestico, Sammy",1983,Jazz Ensemble,
SB,191,Misty,"Garner, Erroll","Wolpe, Dave",1983,Jazz Ensemble,
SB,297,FILTHY MCNASTY,"SILVER, HORACE","LABARBERA, JOHN",1983,,
LC,462,BLACK WATCH (CONCERT MARCH),"SMITH, CLAUDE T.",,1983,Concert Band,
LC,471,FANTASIA FOR ALTO SAXOPHONE,"SMITH, CLAUDE T.",,1983,Concert Band,
LC,481,KING COTTON,"SOUSA, JOHN PHILIP","FENNELL, FREDERICK",1983,Concert Band,
LC,484,HAIL TO THE SPIRIT OF LIBERTY,"SOUSA, JOHN PHILIP","HUNSBERGER, DONALD",1983,Concert Band,
LC,485,JACK TAR,"SOUSA, JOHN PHILIP","Hunsberger, Donald",1983,Concert Band,
LC,515,WASHINGTON POST,"SOUSA, JOHN PHILIP","Fennell, Frederick",1983,Concert Band,MISSING SCORE
SB,8,BY MY SIDE,"NESTICO, SAMMY","NESTICO, SAMMY",1984,JAZZ ENSEMBLE,MISSING AUX PERCUSSION
SB,24,FANCY PANTS,"NESTICO, SAMMY","NESTICO, SAMMY",1984,JAZZ ENSEMBLE,
SB,40,"LAST DIVE, THE","HARRIS, MATT","HARRIS, MATT",1984,JAZZ ENSEMBLE,
SB,154,Jumpin' At The Woodside,"Basie, Count","Nestico, Sammy",1984,Jazz Ensemble,
